"mhm_protocol","mhm_measuredDate","mhm_createDate","mhm_updateDate","mhm_publishDate","mhm_organizationId","mhm_organizationName","mhm_siteId","mhm_siteName","mhm_ExtraData","mhm_AbdomenCloseupPhotoUrls","mhm_LarvaeCount","mhm_MosquitoEggs","mhm_LocationAccuracyM","mhm_MosquitoEggCount","mhm_Comments","mhm_WaterSourcePhotoUrls","mhm_Latitude","mhm_Longitude","mhm_MosquitoHabitatMapperId","mhm_BreedingGroundEliminated","mhm_MeasuredAt","mhm_MeasurementElevation","mhm_Userid","mhm_Genus","mhm_LocationMethod","mhm_WaterSource","mhm_MosquitoAdults","mhm_Species","mhm_MosquitoPupae","mhm_DataSource","mhm_LarvaFullBodyPhotoUrls","mhm_LastIdentifyStage","mhm_WaterSourceType","mhm_GlobeTeams"
"mosquito_habitat_mapper","2019-11-04","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","14054356","lycee Thilmakha","150254","28PCB655629","","","58","true","","","","https://data.globe.gov/system/photos/2019/11/04/1328935/original.jpg","15.038","-16.2506","18583","true","2019-11-04T11:21:00","0","59750301","","","cement, metal or plastic tank","false","","true","GLOBE Observer App","","identify-siphon-shape","container: artificial",""
"mosquito_habitat_mapper","2019-10-26","2022-02-22T10:34:10","2022-02-22T10:34:10","2022-06-28T16:50:17","19805706","Burkina Faso Citizen Science","179363","30PXU709800","","","","","","","","","12.478768","-1.4266","18584","true","2019-10-26T11:14:00","0","49304798","","","cement, metal or plastic tank","","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/10/26/1329013/original.jpg; https://data.globe.gov/system/photos/2019/10/26/1329014/original.jpg","identify-verify-larva","container: artificial",""
"mosquito_habitat_mapper","2019-11-02","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","19805706","Burkina Faso Citizen Science","176987","30PXU712797","","","10","","","","","","12.4768","-1.4245","18585","true","2019-11-02T10:59:00","0","49304798","","","other","false","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/02/1329015/original.jpg; https://data.globe.gov/system/photos/2019/11/02/1329016/original.jpg","identify","container: artificial",""
"mosquito_habitat_mapper","2019-11-05","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","14054356","lycee Thilmakha","178486","28PCB671646","","","12","true","","","","https://data.globe.gov/system/photos/2019/11/05/1333268/original.jpg; https://data.globe.gov/system/photos/2019/11/05/1333270/original.jpg","15.0535","-16.2359","18589","true","2019-11-05T17:15:00","0","51046601","Culex","","dish or pot","false","","false","GLOBE Observer App","","identify-no-basal-tuft","container: artificial",""
"mosquito_habitat_mapper","2019-11-05","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","14054356","lycee Thilmakha","178486","28PCB671646","","","16","false","","","","https://data.globe.gov/system/photos/2019/11/05/1333276/original.jpg; https://data.globe.gov/system/photos/2019/11/05/1333277/original.jpg","15.0535","-16.2359","18590","true","2019-11-05T17:18:00","0","51046601","Culex","","dish or pot","","","false","GLOBE Observer App","","identify-no-basal-tuft","container: artificial",""
"mosquito_habitat_mapper","2019-11-02","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","14054356","lycee Thilmakha","167911","28PCB666634","","","18","false","","","","https://data.globe.gov/system/photos/2019/11/02/1334069/original.jpg; https://data.globe.gov/system/photos/2019/11/02/1334070/original.jpg; https://data.globe.gov/system/photos/2019/11/02/1334071/original.jpg","15.0433","-16.2404","18594","true","2019-11-02T12:54:00","0","59760201","","","flower or plant pot/tray","true","","true","GLOBE Observer App","","identify-siphon-shape","container: artificial",""
"mosquito_habitat_mapper","2019-11-05","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","14054356","lycee Thilmakha","179665","28PDB054413","","","10","false","","","","https://data.globe.gov/system/photos/2019/11/05/1334111/original.jpg; https://data.globe.gov/system/photos/2019/11/05/1334112/original.jpg","14.8449","-15.8791","18597","true","2019-11-05T20:26:00","0","59760201","","","flower or plant pot/tray","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/05/1334113/original.jpg","identify-saddle-complete","container: artificial",""
"mosquito_habitat_mapper","2019-11-06","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","16191201","St. Scholastica Catholic School","170153","37MBU616613","","","0","false","","","","https://data.globe.gov/system/photos/2019/11/06/1337512/original.jpg","-1.2532","36.8581","18599","true","2019-11-06T05:38:00","0","40261293","","","refrigerator drainage","true","","false","GLOBE Observer App","","","container: artificial","[Buzzed about mosquitoes]"
"mosquito_habitat_mapper","2017-06-15","2022-02-22T08:37:38","2022-02-22T08:37:38","2022-06-28T16:50:17","14456036","Brazil GLOBE v-School","54866","17MNQ416268","","","1-25","false","","","","https://data.globe.gov/system/photos/2017/06/15/190739/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190740/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190759/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190760/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190761/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190762/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190763/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190764/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190765/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190766/original.jpg","-5.185667","-80.624628","186","false","2017-06-15T21:43:00","32.4","3566139","","","other","false","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2017/06/15/190767/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190768/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190769/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190770/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190771/original.jpg; https://data.globe.gov/system/photos/2017/06/15/190772/original.jpg","identify-photo-abdomen","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2019-11-06","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","17769359","Croatia Citizen Science","179818","33TWJ195868","","","","","","","","https://data.globe.gov/system/photos/2019/11/06/1337974/original.jpg; https://data.globe.gov/system/photos/2019/11/06/1337975/original.jpg; https://data.globe.gov/system/photos/2019/11/06/1337976/original.jpg","44.1342","15.2445","18601","false","2019-11-06T12:06:00","0","62605645","","","other","","","false","GLOBE Observer App","","identify","container: natural",""
"mosquito_habitat_mapper","2019-11-06","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","23502301","University of Abomey Calavi","179899","31NDH330038","","","","","","","","https://data.globe.gov/system/photos/2019/11/06/1338982/original.jpg","6.3671","2.3945","18602","false","2019-11-06T16:33:00","0","51262501","","","pond","","","false","GLOBE Observer App","","identify","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2019-11-06","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","23502301","University of Abomey Calavi","179900","31NDH323035","","","","","","","","https://data.globe.gov/system/photos/2019/11/06/1338989/original.jpg","6.3645","2.3885","18603","false","2019-11-06T16:35:00","0","51262501","","","pond","","","false","GLOBE Observer App","","identify","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2019-11-06","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","18069846","Colombia Citizen Science","179955","18PVS859508","","","","","","","","https://data.globe.gov/system/photos/2019/11/06/1339773/original.jpg","10.4113","-75.1281","18605","true","2019-11-06T19:54:00","0","62083375","","","cement, metal or plastic tank","","","false","GLOBE Observer App","","identify","container: artificial","[Team Atlantico]"
"mosquito_habitat_mapper","2019-11-06","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","18069846","Colombia Citizen Science","179959","18PVS846502","","","0","false","","","","https://data.globe.gov/system/photos/2019/11/06/1339820/original.jpg","10.4057","-75.1398","18606","false","2019-11-06T20:10:00","0","62639474","","","cement, metal or plastic tank","true","","false","GLOBE Observer App","","","container: artificial","[Team Atlantico]"
"mosquito_habitat_mapper","2019-11-06","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","18069846","Colombia Citizen Science","179964","18PVS861499","","https://data.globe.gov/system/photos/2019/11/06/1339881/original.jpg","10","true","","","","https://data.globe.gov/system/photos/2019/11/06/1339880/original.jpg","10.4024","-75.1266","18607","false","2019-11-06T20:21:00","0","62639474","","","cement, metal or plastic tank","true","","false","GLOBE Observer App","","identify-basal-tuft","container: artificial","[Team Atlantico]"
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","17419067","Philippines Citizen Science","180049","51PWL846600","","","10","true","","","","https://data.globe.gov/system/photos/2019/11/07/1340906/original.jpg","9.5884","123.7718","18609","true","2019-11-07T03:04:00","0","62649320","","","trash container","false","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/07/1340907/original.jpg","identify-analyze-siphon","container: artificial",""
"mosquito_habitat_mapper","2018-03-16","2022-02-22T08:52:50","2022-02-22T08:52:50","2022-06-28T16:50:17","17179766","India Citizen Science","107619","43RGP680191","","","more than 100","false","","","It's a industry area so there many bad place.","https://data.globe.gov/system/photos/2018/03/16/567874/original.jpg","29.973538","77.777423","1861","true","2018-03-16T05:42:00","286.7","38425444","","","ditch","true","","false","GLOBE Observer App","","identify","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","24273816","Batasan Hills National High School","165347","51PTS948262","","","","","","","","https://data.globe.gov/system/photos/2019/11/07/1341348/original.jpg","14.7026","121.0948","18610","true","2019-11-07T07:43:00","0","44996301","","","dish or pot","","","false","GLOBE Observer App","","identify","container: artificial",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","24273816","Batasan Hills National High School","165347","51PTS948262","","","","","","","","https://data.globe.gov/system/photos/2019/11/07/1341349/original.jpg","14.7026","121.095","18611","true","2019-11-07T07:45:00","0","44996301","","","ditch","","","false","GLOBE Observer App","","identify","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","24273816","Batasan Hills National High School","164871","51PTS948263","","","","","","","","https://data.globe.gov/system/photos/2019/11/07/1341350/original.jpg","14.7027","121.095","18612","true","2019-11-07T07:46:00","0","44996301","","","puddle, vehhicle or animal tracks","","","false","GLOBE Observer App","","identify","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","24273816","Batasan Hills National High School","164871","51PTS948263","","","","","","","","https://data.globe.gov/system/photos/2019/11/07/1341351/original.jpg","14.7027","121.095","18613","true","2019-11-07T07:47:00","0","44996301","","","lake","","","false","GLOBE Observer App","","identify","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","24273816","Batasan Hills National High School","164871","51PTS948263","","","","","","","","https://data.globe.gov/system/photos/2019/11/07/1341352/original.jpg","14.7027","121.095","18614","true","2019-11-07T07:48:00","0","44996301","","","puddle or still water next to a creek, stream or river","","","false","GLOBE Observer App","","identify","flowing: still water found next to river or stream",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","51283901","Unité Entomologie UCAD/M","180069","28PBB443324","","","","","","","","https://data.globe.gov/system/photos/2019/11/07/1341359/original.jpg; https://data.globe.gov/system/photos/2019/11/07/1341360/original.jpg","14.7539","-17.3751","18615","true","2019-11-07T07:55:00","0","51218007","","","other","","","false","GLOBE Observer App","","identify-later","container: natural",""
"mosquito_habitat_mapper","2019-09-07","2022-02-22T10:18:25","2022-02-22T10:18:25","2022-06-28T16:50:17","163028","Princess Chulabhorn Science High School Trang","180087","47NNJ367255","","","3","","","","","https://data.globe.gov/system/photos/2019/09/07/1341653/original.jpg","7.4682","99.3335","18619","true","2019-09-07T03:15:00","0","5284745","","","discarded: other","true","","false","GLOBE Observer App","","identify-photo-prep","container: artificial",""
"mosquito_habitat_mapper","2018-03-16","2022-02-22T08:52:50","2022-02-22T08:52:50","2022-06-28T16:50:17","17179766","India Citizen Science","107639","45RUH503896","","","","","","","","https://data.globe.gov/system/photos/2018/03/16/567954/original.jpg","25.215164","85.514004","1862","false","2018-03-16T06:53:00","56.8","38537544","","","other","","","","GLOBE Observer App","","","flowing: still water found next to river or stream",""
"mosquito_habitat_mapper","2019-09-07","2022-02-22T10:18:25","2022-02-22T10:18:25","2022-06-28T16:50:17","163028","Princess Chulabhorn Science High School Trang","180088","47NNJ356281","","","10","false","","","","https://data.globe.gov/system/photos/2019/09/07/1341660/original.jpg","7.4921","99.3227","18620","true","2019-09-07T09:23:00","0","5284745","","","cement, metal or plastic tank","false","","false","GLOBE Observer App","","identify-verify-larva","container: artificial",""
"mosquito_habitat_mapper","2019-09-07","2022-02-22T10:18:25","2022-02-22T10:18:25","2022-06-28T16:50:17","163028","Princess Chulabhorn Science High School Trang","180087","47NNJ367255","","","0","false","","","","https://data.globe.gov/system/photos/2019/09/07/1341701/original.jpg","7.4682","99.3335","18621","true","2019-09-07T03:23:00","0","5284745","","","discarded: other","false","","false","GLOBE Observer App","","identify-verify-larva","container: artificial",""
"mosquito_habitat_mapper","2019-09-07","2022-02-22T10:18:25","2022-02-22T10:18:25","2022-06-28T16:50:17","163028","Princess Chulabhorn Science High School Trang","180087","47NNJ367255","","","10","","","","","https://data.globe.gov/system/photos/2019/09/07/1341702/original.jpg","7.4682","99.3335","18622","true","2019-09-07T03:26:00","0","5284745","","","plant husk (areca, coconut etc)","true","","false","GLOBE Observer App","","identify-later","container: natural",""
"mosquito_habitat_mapper","2019-09-07","2022-02-22T10:18:25","2022-02-22T10:18:25","2022-06-28T16:50:17","163028","Princess Chulabhorn Science High School Trang","180090","47NNJ374249","","","","","","","","https://data.globe.gov/system/photos/2019/09/07/1341704/original.jpg","7.4627","99.3397","18623","true","2019-09-07T03:30:00","0","5284745","","","plant husk (areca, coconut etc)","","","false","GLOBE Observer App","","identify-verify-larva","container: natural",""
"mosquito_habitat_mapper","2019-09-07","2022-02-22T10:18:25","2022-02-22T10:18:25","2022-06-28T16:50:17","163028","Princess Chulabhorn Science High School Trang","180091","47NNJ388256","","","20","","","","","https://data.globe.gov/system/photos/2019/09/07/1341705/original.jpg","7.4698","99.3519","18624","true","2019-09-07T03:32:00","0","5284745","","","ditch","","","false","GLOBE Observer App","","identify-siphon-shape","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2018-03-16","2022-02-22T08:52:50","2022-02-22T08:52:50","2022-06-28T16:50:17","17179766","India Citizen Science","107657","44QQE357633","","","","","","","","https://data.globe.gov/system/photos/2018/03/16/568032/original.jpg","17.744389","83.222832","1863","true","2018-03-16T07:20:00","26.3","38566823","","","other","","","","GLOBE Observer App","","","container: artificial",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","171278","Lycee Laurent Botokeky","180119","38KQE822111","","","","true","","","Éliminer","","-18.8723","47.6786","18632","false","2019-11-07T13:17:00","0","59470101","","","swamp or wetland","false","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/07/1342111/original.jpg","identify-siphon-shape","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","16191201","St. Scholastica Catholic School","168480","37MBU622618","","","","","","","","https://data.globe.gov/system/photos/2019/11/07/1342212/original.jpg","-1.2492","36.8637","18633","false","2019-11-07T14:13:00","0","40261293","","","puddle or still water next to a creek, stream or river","","","false","GLOBE Observer App","","identify","flowing: still water found next to river or stream","[Buzzed about mosquitoes]"
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","16191201","St. Scholastica Catholic School","168480","37MBU622618","","","20","true","","","","https://data.globe.gov/system/photos/2019/11/07/1342213/original.jpg","-1.2492","36.8637","18634","true","2019-11-07T14:14:00","0","40261293","Culex","","dish or pot","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/07/1342214/original.jpg","","container: artificial","[Buzzed about mosquitoes]"
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","18069846","Colombia Citizen Science","180163","18PVS855846","","","60","false","","","","https://data.globe.gov/system/photos/2019/11/07/1342739/original.jpg","10.7164","-75.132","18635","true","2019-11-07T16:39:00","0","62670345","Aedes","","tire","false","aegypti","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/07/1342741/original.jpg; https://data.globe.gov/system/photos/2019/11/07/1342742/original.jpg; https://data.globe.gov/system/photos/2019/11/07/1342743/original.jpg","identify","container: artificial","[Team Atlantico]"
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","18069846","Colombia Citizen Science","180164","18PVS853847","","","60","false","","","","https://data.globe.gov/system/photos/2019/11/07/1342745/original.jpg; https://data.globe.gov/system/photos/2019/11/07/1342748/original.jpg; https://data.globe.gov/system/photos/2019/11/07/1342749/original.jpg","10.7175","-75.1343","18636","true","2019-11-07T16:31:00","0","62670534","Aedes","","tire","false","aegypti","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/07/1342752/original.jpg; https://data.globe.gov/system/photos/2019/11/07/1342753/original.jpg","identify","container: artificial","[Team Atlantico]"
"mosquito_habitat_mapper","2019-11-06","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","50518601","Universidad Simón Bolívar","180165","18PVS852506","","","","","","","","https://data.globe.gov/system/photos/2019/11/06/1342744/original.jpg","10.4094","-75.1348","18637","true","2019-11-06T14:44:00","0","50518801","Aedes","","cement, metal or plastic tank","","aegypti","false","GLOBE Observer App","","","container: artificial","[Team Atlantico]"
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","19879312","Guatemala Citizen Science","180175","15PYS643141","","","","","","","","","14.5879","-90.5463","18640","true","2019-11-07T18:33:00","0","62681321","","","dish or pot","","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/07/1343048/original.jpg","identify-siphon-shape","container: artificial",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","19879312","Guatemala Citizen Science","180185","15PYS647141","","","","","","","","https://data.globe.gov/system/photos/2019/11/07/1343065/original.jpg","14.5873","-90.5431","18641","true","2019-11-07T18:28:00","0","62682917","","","dish or pot","","","false","GLOBE Observer App","","identify-siphon-pecten","container: artificial",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","19879312","Guatemala Citizen Science","180175","15PYS643141","","","","","","","","https://data.globe.gov/system/photos/2019/11/07/1343090/original.jpg","14.5879","-90.5468","18642","true","2019-11-07T17:02:00","0","62678347","","","fountain or bird bath","","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/07/1343091/original.jpg","identify-siphon-shape","container: artificial",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","14054356","lycee Thilmakha","180189","28PCB659629","","","30","true","","","","https://data.globe.gov/system/photos/2019/11/07/1343196/original.jpg; https://data.globe.gov/system/photos/2019/11/07/1343197/original.jpg","15.0386","-16.2472","18643","true","2019-11-07T19:12:00","0","60814701","Culex","","dish or pot","false","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/07/1343198/original.jpg; https://data.globe.gov/system/photos/2019/11/07/1343199/original.jpg","identify-no-basal-tuft","container: artificial",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","14054356","lycee Thilmakha","178485","28PCB673646","","","15","true","","","","https://data.globe.gov/system/photos/2019/11/07/1343529/original.jpg; https://data.globe.gov/system/photos/2019/11/07/1343530/original.jpg; https://data.globe.gov/system/photos/2019/11/07/1343531/original.jpg","15.0537","-16.234","18645","true","2019-11-07T21:08:00","0","51046601","Aedes","","dish or pot","false","","false","GLOBE Observer App","","identify-aedes-tuft","container: artificial",""
"mosquito_habitat_mapper","2019-09-16","2022-02-22T10:18:25","2022-02-22T10:18:25","2022-06-28T16:50:17","14054356","lycee Thilmakha","171332","28PCB674649","","","18","true","","","","https://data.globe.gov/system/photos/2019/09/16/1344006/original.jpg; https://data.globe.gov/system/photos/2019/09/16/1344007/original.jpg; https://data.globe.gov/system/photos/2019/09/16/1344008/original.jpg","15.0562","-16.2336","18646","true","2019-09-16T11:26:00","0","59760001","","","dish or pot","false","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2019/09/16/1344010/original.jpg","identify-basal-tuft","container: artificial",""
"mosquito_habitat_mapper","2019-11-07","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","17531268","Vietnam Citizen Science","180258","48PYT036119","","","4","false","","","","https://data.globe.gov/system/photos/2019/11/07/1344206/original.jpg","10.9576","106.8633","18649","true","2019-11-07T02:47:00","0","62445194","","","cement, metal or plastic tank","false","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/07/1344207/original.jpg; https://data.globe.gov/system/photos/2019/11/07/1344208/original.jpg; https://data.globe.gov/system/photos/2019/11/07/1344209/original.jpg","identify-siphon-pecten","container: artificial",""
"mosquito_habitat_mapper","2019-11-08","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","17531268","Vietnam Citizen Science","180259","48PYT037118","","","","","","","","https://data.globe.gov/system/photos/2019/11/08/1344210/original.jpg","10.9572","106.8641","18650","true","2019-11-08T04:39:00","0","62445194","","","cement, metal or plastic tank","","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/08/1344211/original.jpg; https://data.globe.gov/system/photos/2019/11/08/1344212/original.jpg; https://data.globe.gov/system/photos/2019/11/08/1344213/original.jpg","identify-siphon-pecten","container: artificial",""
"mosquito_habitat_mapper","2019-11-08","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","17531268","Vietnam Citizen Science","180258","48PYT036119","","","","","","","","https://data.globe.gov/system/photos/2019/11/08/1344219/original.jpg","10.9576","106.8637","18651","true","2019-11-08T04:45:00","0","62445194","","","cement, metal or plastic tank","","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/08/1344220/original.jpg; https://data.globe.gov/system/photos/2019/11/08/1344221/original.jpg","identify-siphon-pecten","container: artificial",""
"mosquito_habitat_mapper","2019-11-08","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","17531268","Vietnam Citizen Science","180258","48PYT036119","","","","","","","","https://data.globe.gov/system/photos/2019/11/08/1344222/original.jpg","10.9575","106.8636","18652","true","2019-11-08T04:50:00","0","62445194","","","cement, metal or plastic tank","","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/08/1344223/original.jpg; https://data.globe.gov/system/photos/2019/11/08/1344224/original.jpg; https://data.globe.gov/system/photos/2019/11/08/1344225/original.jpg","identify-siphon-pecten","container: artificial",""
"mosquito_habitat_mapper","2019-11-08","2022-02-22T10:41:38","2022-02-22T10:41:38","2022-06-28T16:50:17","17531268","Vietnam Citizen Science","180276","48PYT036118","","","3","false","","","","","10.9573","106.8636","18656","true","2019-11-08T07:43:00","0","62447653","Anopheles","","tire","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2019/11/08/1344446/original.jpg","identify-no-siphon","container: artificial",""
"mosquito_habitat_mapper","2019-09-30","2022-02-22T10:18:25","2022-02-22T10:18:25","2022-06-28T16:50:17","74987","Lycee Seydina Limamoulaye","170470","28PBB439350","","","","true","","","","https://data.globe.gov/system/photos/2019/09/30/1344723/original.jpg; https://data.globe.gov/system/photos/2019/09/30/1344724/original.jpg; https://data.globe.gov/system/photos/2019/09/30/1344725/original.jpg; https://data.globe.gov/system/photos/2019/09/30/1344726/original.jpg; https://data.globe.gov/system/photos/2019/09/30/1344727/original.jpg; https://data.globe.gov/system/photos/2019/09/30/1344728/original.jpg; https://data.globe.gov/system/photos/2019/09/30/1344729/original.jpg; https://data.globe.gov/system/photos/2019/09/30/1344730/original.jpg; https://data.globe.gov/system/photos/2019/09/30/1344731/original.jpg","14.7771","-17.379","18658","true","2019-09-30T18:12:00","0","49885952","","","tire","true","","true","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2019-10-02","2022-02-22T10:34:10","2022-02-22T10:34:10","2022-06-28T16:50:17","74987","Lycee Seydina Limamoulaye","170470","28PBB439350","","","12","false","","","","https://data.globe.gov/system/photos/2019/10/02/1344732/original.jpg; https://data.globe.gov/system/photos/2019/10/02/1344735/original.jpg; https://data.globe.gov/system/photos/2019/10/02/1344736/original.jpg; https://data.globe.gov/system/photos/2019/10/02/1344737/original.jpg; https://data.globe.gov/system/photos/2019/10/02/1344738/original.jpg; https://data.globe.gov/system/photos/2019/10/02/1344739/original.jpg; https://data.globe.gov/system/photos/2019/10/02/1344740/original.jpg","14.777","-17.3785","18659","true","2019-10-02T11:42:00","0","49885952","","","well or cistern","true","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2019-10-08","2022-02-22T10:34:10","2022-02-22T10:34:10","2022-06-28T16:50:17","74987","Lycee Seydina Limamoulaye","180294","28PBB441351","","","","","","","","https://data.globe.gov/system/photos/2019/10/08/1344741/original.jpg; https://data.globe.gov/system/photos/2019/10/08/1344744/original.jpg; https://data.globe.gov/system/photos/2019/10/08/1344745/original.jpg","14.7785","-17.3772","18660","true","2019-10-08T15:32:00","0","49885952","","","well or cistern","","","false","GLOBE Observer App","","identify-siphon-pecten","container: artificial",""
"mosquito_habitat_mapper","2019-10-10","2022-02-22T10:34:10","2022-02-22T10:34:10","2022-06-28T16:50:17","74987","Lycee Seydina Limamoulaye","177907","28PBB436348","","","12","true","","","","https://data.globe.gov/system/photos/2019/10/10/1344746/original.jpg; https://data.globe.gov/system/photos/2019/10/10/1344747/original.jpg; https://data.globe.gov/system/photos/2019/10/10/1344748/original.jpg; https://data.globe.gov/system/photos/2019/10/10/1344749/original.jpg; https://data.globe.gov/system/photos/2019/10/10/1344750/original.jpg","14.7757","-17.3811","18661","true","2019-10-10T09:59:00","0","49885952","","","fountain or bird bath","false","","true","GLOBE Observer App","","identify-siphon-shape","container: artificial",""
"mosquito_habitat_mapper","2019-10-12","2022-02-22T10:34:10","2022-02-22T10:34:10","2022-06-28T16:50:17","74987","Lycee Seydina Limamoulaye","170470","28PBB439350","","","","","","","","https://data.globe.gov/system/photos/2019/10/12/1344751/original.jpg; https://data.globe.gov/system/photos/2019/10/12/1344752/original.jpg; https://data.globe.gov/system/photos/2019/10/12/1344753/original.jpg; https://data.globe.gov/system/photos/2019/10/12/1344754/original.jpg; https://data.globe.gov/system/photos/2019/10/12/1344755/original.jpg","14.777","-17.3786","18662","true","2019-10-12T16:20:00","0","49885952","","","well or cistern","","","false","GLOBE Observer App","","identify-siphon-pecten","container: artificial",""
